avg_age_l1,avg_region_l1,config_seed,epsilon,feature_set,hierarchical_effect_l2,hierarchical_final_loss,linear_final_loss,method,n_effective,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,partial_pooling,population_n,poststratified,random_seed,runtime_sec,sample_seed,sample_size,sampling,scenario,scenario_collection_bias,scenario_truth_model,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_group_l1_major,worst_region_l1,worst_region_l1_major
1.3095066401984055,1.1660140637577894,123,0.5,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,80,1.1872749776939808,0.35848066863735234,0.23745499553879618,1.6111111111111112,1.5555020829468924,,1000,,12890,0.0007636350001121173,9220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,0,1.2713283428992521,1.1725130630874336,0,1.6111111111111112,1.6111111111111112,1.6111111111111112,1.5833333333333333,1.5833333333333333
0.47646044837826534,0.4608555905153047,123,0.5,"region,age_group,education,gender,urbanicity",,,1.6584858933409155,mrp_rr_poststrat,80,0.4745531101782098,0.1342128821788259,0.09491062203564196,0.64313517280397,0.5575677804293314,,1000,1,12890,0.0025293619999047223,9220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,0,0.4757774892995386,0.47455311017821056,1,0.64313517280397,0.64313517280397,0.64313517280397,0.6344376402469554,0.6344376402469554
0.6246210813443277,0.6076361650559299,123,0.5,"region,age_group,education,gender,urbanicity",1.0,1.6471560631598012,,hierarchical_rr_mrp_poststrat,80,0.6229493391645265,0.20568683553934503,0.12458986783290531,0.7750664860779415,0.7160001931635865,1,1000,1,12890,0.0038230110001222783,9220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,0,0.622949339164527,0.622949339164527,0,0.7750664860779415,0.7750664860779415,0.8018262263009223,0.8018262263009223,0.8018262263009223
0.7141591209420534,1.0764033502985437,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,80,0.4164825301519949,0.11587354417933288,0.08329650603039898,1.1199887665687778,1.544776754261956,,1000,,17890,0.0006871810001030099,9220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,0,0.7127704322366051,1.0114240733227253,1,1.1199887665687778,1.1199887665687778,1.6981132075471699,1.6981132075471699,1.6981132075471699
0.4597641916830544,0.43897987033080005,123,1.0,"region,age_group,education,gender,urbanicity",,,1.6616573469053395,mrp_rr_poststrat,80,0.4468012068204247,0.14607767350595735,0.08936024136408494,0.5943541017618611,0.5298448358253132,,1000,1,17890,0.07768739599987384,9220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,0,0.45881042953443446,0.44932986704965494,0,0.5943541017618611,0.5943541017618611,0.6084578851538145,0.6084578851538145,0.6084578851538145
0.3713246392576886,0.35786197206969445,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6429058288161995,,hierarchical_rr_mrp_poststrat,80,0.3564062289476591,0.127633841629372,0.07128124578953182,0.5203193068102622,0.45257573750575913,1,1000,1,17890,0.003165338999906453,9220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,0,0.36954690384291883,0.36847760328850737,0,0.5203193068102622,0.5203193068102622,0.5203193068102622,0.5150161149695445,0.5150161149695445
0.9065362839923177,1.129587982384082,123,0.5,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,80,0.6424289757373971,0.21372869272121922,0.12848579514747943,1.3846153846153846,1.8208955223880596,,1000,,22890,0.000796919999856982,19220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,1,0.8739999999999998,1.1121331238953984,0,1.3846153846153846,1.3846153846153846,1.8297872340425532,1.8297872340425532,1.8297872340425532
0.5396172269643117,0.521021489896788,123,0.5,"region,age_group,education,gender,urbanicity",,,1.6610822093841866,mrp_rr_poststrat,80,0.5366901242422305,0.17275529288465036,0.1073380248484461,0.6992673929660684,0.6258737307886184,,1000,1,22890,0.0015506719998938934,19220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,1,0.5366901242422301,0.5366901242422303,0,0.6992673929660684,0.6992673929660684,0.7016258671284725,0.7016258671284725,0.7016258671284725
0.43051680465481174,0.4099322090445681,123,0.5,"region,age_group,education,gender,urbanicity",1.0,1.64748136443112,,hierarchical_rr_mrp_poststrat,80,0.40122451549100807,0.16243187784080745,0.08024490309820162,0.6003465798108529,0.5047222692173483,1,1000,1,22890,0.003401205000045593,19220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,1,0.4283439651635839,0.4163571042429155,0,0.6003465798108529,0.6003465798108529,0.6003465798108529,0.5437808542868121,0.5437808542868121
0.9241752936973532,0.9445797122740349,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,80,0.29298835343466334,0.10300000000000004,0.05859767068693267,1.668971885018097,1.191011235955056,,1000,,27890,0.0007362660001035692,19220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,1,0.9772187771203652,0.858580476787744,1,1.668971885018097,1.668971885018097,1.668971885018097,1.5238095238095237,1.5238095238095237
0.5557041467265146,0.5374483655069046,123,1.0,"region,age_group,education,gender,urbanicity",,,1.6633749285177837,mrp_rr_poststrat,80,0.5530249224352229,0.1652183272207028,0.11060498448704459,0.7162947854128155,0.637346009892078,,1000,1,27890,0.0016118179999011772,19220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,1,0.5530249224352228,0.553024922435223,0,0.7162947854128155,0.7162947854128155,0.7165234794439188,0.7165234794439188,0.7165234794439188
0.3973068037037519,0.3729338932032247,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.645491786617915,,hierarchical_rr_mrp_poststrat,80,0.37747012451776624,0.11166972310654771,0.07549402490355325,0.5477538496463361,0.47969964623617944,1,1000,1,27890,0.0031319480001457123,19220,80,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,1,0.39614089119451734,0.38332993221109574,1,0.5477538496463361,0.5477538496463361,0.5477538496463361,0.5430452634145588,0.5430452634145588
1.0699188564191155,1.1122448181733593,123,0.5,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,80,0.9744159309979886,0.303,0.1948831861995977,1.3770491803278688,1.4285714285714286,,1000,,12890,0.0007575230001748423,9220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,0,1.0986046158998877,1.088979729547626,0,1.3770491803278688,1.3770491803278688,1.5510204081632653,1.5510204081632653,1.5510204081632653
0.2871702990072879,0.38862955304770064,123,0.5,"region,age_group,education,gender,urbanicity",,,1.6598796229561439,mrp_rr_poststrat,80,0.25284921828788426,0.11593155813768435,0.05056984365757685,0.5707819369161011,0.5675946611647645,,1000,1,12890,0.07640177400003267,9220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,0,0.28432458643564956,0.37733095344197576,0,0.5707819369161011,0.5707819369161011,0.6652607109276505,0.6652607109276505,0.6652607109276505
0.3430094815487181,0.41944600962312784,123,0.5,"region,age_group,education,gender,urbanicity",1.0,1.6477333519825215,,hierarchical_rr_mrp_poststrat,80,0.3180042081863542,0.1475684842015358,0.06360084163727084,0.6264090719841183,0.6518782953754798,1,1000,1,12890,0.004117561000157366,9220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,0,0.3382590676898134,0.419676614507928,0,0.6264090719841183,0.6264090719841183,0.6518782953754798,0.6518782953754798,0.6518782953754798
0.9302161237106003,1.019030291196305,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,80,0.414735441793329,0.12662063253799868,0.0829470883586658,1.2917904174100816,1.3465514753860195,,1000,,17890,0.0007306400000288704,9220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,0,0.9719732258473817,0.9794673793172174,1,1.2917904174100816,1.2917904174100816,1.6226415094339623,1.6226415094339623,1.6226415094339623
0.2586546163343879,0.3637632054070337,123,1.0,"region,age_group,education,gender,urbanicity",,,1.659832728357037,mrp_rr_poststrat,80,0.20858121881376557,0.09680060549524008,0.04171624376275311,0.5077393669631818,0.5134392552823954,,1000,1,17890,0.0014630349999151804,9220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,0,0.2582447113249745,0.3514632149018871,0,0.5077393669631818,0.5077393669631818,0.6688329352608414,0.6688329352608414,0.6688329352608414
0.2559232185643852,0.3524190279087429,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6483488744569958,,hierarchical_rr_mrp_poststrat,80,0.19293756629507033,0.07945131519122117,0.038587513259014064,0.5010720549161337,0.5146848955590082,1,1000,1,17890,0.003245555999910721,9220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,0,0.25656445279826195,0.32855026744621824,1,0.5010720549161337,0.5010720549161337,0.7193373166907975,0.7193373166907975,0.7193373166907975
0.9517556136761517,1.1263506814855295,123,0.5,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,80,0.571177236226514,0.2514806686373523,0.1142354472453028,1.4358974358974361,1.675213675213675,,1000,,22890,0.0006313010001122166,19220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,1,0.9401774475544453,1.1263325678775185,0,1.4358974358974361,1.4358974358974361,1.675213675213675,1.675213675213675,1.675213675213675
0.2954254890410528,0.3880139174994544,123,0.5,"region,age_group,education,gender,urbanicity",,,1.6610437286989912,mrp_rr_poststrat,80,0.2646257405996205,0.11972036861889582,0.052925148119924104,0.5635926510961659,0.584009672394457,,1000,1,22890,0.0014468230001511984,19220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,1,0.29033169193994063,0.37785468834891955,0,0.5635926510961659,0.5635926510961659,0.6481563923182949,0.6481563923182949,0.6481563923182949
0.2147747971734472,0.34275736211781543,123,0.5,"region,age_group,education,gender,urbanicity",1.0,1.6404062769736454,,hierarchical_rr_mrp_poststrat,80,0.17569875488672929,0.0631510307054092,0.035139750977345854,0.4406242330027709,0.41496237804444613,1,1000,1,22890,0.003587088000131189,19220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,1,0.2136525120948164,0.3293669213433257,0,0.4406242330027709,0.4406242330027709,0.630175496136196,0.630175496136196,0.630175496136196
1.0047744503454743,1.1163092885333483,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,80,0.7502889814221114,0.23910836803329177,0.15005779628442228,1.2564102564102564,1.4068734044329583,,1000,,27890,0.0006554080000569229,19220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,1,1.000630915324452,1.0828920270503108,0,1.2564102564102564,1.2564102564102564,1.7142857142857142,1.7142857142857142,1.7142857142857142
0.27457985671949303,0.36988085813053545,123,1.0,"region,age_group,education,gender,urbanicity",,,1.65957919978721,mrp_rr_poststrat,80,0.2611852210845422,0.11172295631362228,0.05223704421690843,0.5552704987659524,0.5790954042972218,,1000,1,27890,0.0013971789999231987,19220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,1,0.27159130917175056,0.35599340303389254,0,0.5552704987659524,0.5552704987659524,0.6412257352031877,0.6412257352031877,0.6412257352031877
0.3517421576201767,0.43446871970387685,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6331564320419556,,hierarchical_rr_mrp_poststrat,80,0.3024033221505842,0.14664049751263564,0.060480664430116834,0.6035808329957206,0.636268286173996,1,1000,1,27890,0.07552666500009764,19220,80,srs,privacy_noise_sparse,none,sparse_subgroup_with_privacy_noise,0,1,0.3551894221795101,0.41339395652381866,0,0.6035808329957206,0.6035808329957206,0.7915172643130504,0.7915172643130504,0.7915172643130504
