avg_age_l1,avg_region_l1,epsilon,learned_honesty,method,n_effective,n_sample,neural_final_loss,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,preset,runtime_sec,scenario,scenario_label,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_region_l1,worst_region_l1_major
0.4021943522491102,0.4888042517195815,0.5,,mrp_rr_poststrat,854,1000,,0.33850010240376,0.1122160452336073,0.067700020480752,0.5874432705725318,0.7899768819329155,full,0.003533641000103671,nonresponse,nonresponse,0,0,0.4082740222722292,0.5006630819171667,0,0.5874432705725318,0.5874432705725318,1.0187346335241503,1.0187346335241503
0.33721028298802946,0.4157161452376736,0.5,,mrp_misreport_rr_poststrat,854,1000,,0.21461549641289238,0.0780145043372381,0.042923099282578474,0.46440902351672597,0.6342955156920245,full,0.0038260970000010275,nonresponse,nonresponse,0,0,0.33197250467642425,0.4228048335701319,1,0.46440902351672597,0.46440902351672597,0.9377232319719316,0.9377232319719316
0.3465300559897681,0.42013848012227917,0.5,0.800451461874933,mrp_learned_misreport_rr_poststrat,854,1000,,0.2322638966124155,0.0834264000657584,0.0464527793224831,0.48398170457618545,0.6443405760446206,full,0.004952824000156397,nonresponse,nonresponse,0,0,0.3427548680320425,0.4295407863909791,0,0.48398170457618545,0.48398170457618545,0.9519118727372682,0.9519118727372682
0.34233143660363025,0.4298641351850246,0.5,,neural_rr_mrp,854,1000,1.6088201999664307,0.254908148046451,0.0808768410673552,0.0509816296092902,0.4921681035206211,0.694477648789393,full,0.014487802000076044,nonresponse,nonresponse,0,0,0.3414397645378397,0.4409645504427527,0,0.4921681035206211,0.4921681035206211,0.9385917837721416,0.9385917837721416
0.34192192387201237,0.330581151211042,1.0,,raw_reported_distribution,854,1000,,0.12661826697892276,0.04177236533957848,0.025323653395784552,0.5777131333321435,0.4606846473029046,full,0.00033273899998675915,nonresponse,nonresponse,0,0,0.34344301798807053,0.3256044740103614,0,0.5777131333321435,0.5777131333321435,0.6576012223071046,0.6576012223071046
0.6612289534907021,0.5846064349546761,1.0,,baseline_rr_debias,854,1000,,0.2903334441321631,0.1208,0.05806668882643262,1.1602781092368009,0.731815916677204,full,0.0012115099998482037,nonresponse,nonresponse,0,0,0.6583077570817061,0.5590964736280057,0,1.1602781092368009,1.1602781092368009,0.7413881552393908,0.7413881552393908
0.2981463141431157,0.3902885056338004,1.0,,mrp_rr_poststrat,854,1000,,0.10821766724288466,0.04428818925321103,0.021643533448576932,0.4064463040167484,0.5695331842016382,full,0.0030325379998430435,nonresponse,nonresponse,0,0,0.28630423065125943,0.38887520381510254,1,0.4064463040167484,0.4064463040167484,0.79637341002092,0.79637341002092
0.3351464088628227,0.41442952501881863,1.0,,mrp_misreport_rr_poststrat,854,1000,,0.21165714368803162,0.07635852617599377,0.04233142873760633,0.46122819992941866,0.6333160345183468,full,0.0032274740001412283,nonresponse,nonresponse,0,0,0.3299267859866396,0.4212244215170155,1,0.46122819992941866,0.46122819992941866,0.9347123330110545,0.9347123330110545
0.3449886583139275,0.41883059296175545,1.0,0.7988124899139548,mrp_learned_misreport_rr_poststrat,854,1000,,0.2299219651474576,0.0821801544513036,0.04598439302949152,0.4817179592171059,0.6430895233024716,full,0.0036220560000401747,nonresponse,nonresponse,0,0,0.3411723783192848,0.42810064236362433,0,0.4817179592171059,0.4817179592171059,0.9495174122488248,0.9495174122488248
0.3283696730852242,0.3992750407076258,1.0,,neural_rr_mrp,854,1000,1.602957844734192,0.20403270450729175,0.07573272381731297,0.04080654090145835,0.46825087535313237,0.678671852706998,full,0.0144387390000702,nonresponse,nonresponse,0,0,0.33339877188029293,0.4077186978524668,0,0.46825087535313237,0.46825087535313237,0.7400447506989888,0.7400447506989888
0.19728735551568952,0.2394383642421818,2.0,,raw_reported_distribution,854,1000,,0.10052177985948478,0.04430538641686181,0.020104355971896956,0.28574233041243546,0.4199965178027335,full,0.00034122400029446,nonresponse,nonresponse,0,0,0.19545520977151368,0.23694401508956284,1,0.28574233041243546,0.28574233041243546,0.4861726508785333,0.4861726508785333
0.19380008777058114,0.2841508122603911,2.0,,baseline_rr_debias,854,1000,,0.07712307528809374,0.02156426454065133,0.01542461505761875,0.29324246375677454,0.4124793231163149,full,0.0010959710002680367,nonresponse,nonresponse,0,0,0.20138187826812434,0.26155221472192997,1,0.29324246375677454,0.29324246375677454,0.5631746727054348,0.4673481370535074
0.2827258499294382,0.37622469331061265,2.0,,mrp_rr_poststrat,854,1000,,0.07573295156359676,0.03373207253515721,0.015146590312719352,0.44646255686790287,0.544384009599433,full,0.002431670999612834,nonresponse,nonresponse,0,0,0.26398032774329183,0.3683941508233547,1,0.44646255686790287,0.44646255686790287,0.8381940772667288,0.8381940772667288
0.3332181078807436,0.41284062788680315,2.0,,mrp_misreport_rr_poststrat,854,1000,,0.20676889395624232,0.07602906976309488,0.04135377879124846,0.4567015939828233,0.626872359152542,full,0.0029693290002796857,nonresponse,nonresponse,0,0,0.3274124832733585,0.4190971018359397,1,0.4567015939828233,0.4567015939828233,0.9322210188766105,0.9322210188766105
0.34313520544895737,0.41741535178391714,2.0,0.7984953600432265,mrp_learned_misreport_rr_poststrat,854,1000,,0.2252914882663391,0.08195743563253334,0.04505829765326782,0.47686090067089715,0.6378316120695503,full,0.0034438120001141215,nonresponse,nonresponse,0,0,0.3387753829087618,0.42616683803445726,0,0.47686090067089715,0.47686090067089715,0.9468240814293348,0.9468240814293348
0.2792101041403087,0.38436310507533006,2.0,,neural_rr_mrp,854,1000,1.597508430480957,0.12422327031087331,0.04386874828424067,0.024844654062174662,0.35471907880432996,0.5620705082454374,full,0.014042503999917244,nonresponse,nonresponse,0,0,0.26605385582777047,0.3725204194963942,0,0.35471907880432996,0.35471907880432996,0.8887018060949803,0.8887018060949803
0.3245386024698058,0.41895937653102683,0.2,,raw_reported_distribution,1000,1000,,0.20560000000000006,0.08220000000000001,0.04112000000000001,0.42524563774696644,0.6356846473029046,full,0.00044112899968240527,shy_fixed,shy_voter,0,0,0.31752748171463274,0.4108363792388737,0,0.42524563774696644,0.42524563774696644,0.9337916984975809,0.9337916984975809
1.2540201975518122,1.0948514384315453,0.2,,baseline_rr_debias,1000,1000,,0.8004000000000001,0.2298,0.16008000000000003,1.456242707117853,1.2773536895674302,full,0.0013170920001357445,shy_fixed,shy_voter,0,0,1.2509068894582676,1.0771854729671881,0,1.456242707117853,1.456242707117853,1.3948831723881105,1.3948831723881105
0.36818689014464495,0.4328522260306884,0.2,,mrp_rr_poststrat,1000,1000,,0.2733154449284077,0.09533010694086551,0.05466308898568154,0.5627063524355708,0.6244717440804687,full,0.0025910980002663564,shy_fixed,shy_voter,0,0,0.34651833658218384,0.43071098138689995,0,0.5627063524355708,0.5627063524355708,1.0284272595283819,1.0284272595283819
0.3368997462121009,0.4153312349193992,0.2,,mrp_misreport_rr_poststrat,1000,1000,,0.2137631367951935,0.07782837189907717,0.042752627359038696,0.4635086607036447,0.6330887126237652,full,0.6379748750000545,shy_fixed,shy_voter,0,0,0.33156092984988583,0.42235351745472827,1,0.4635086607036447,0.4635086607036447,0.9375503489792667,0.9375503489792667
0.3459914235138986,0.4196988172588949,0.2,0.8000331646838984,mrp_learned_misreport_rr_poststrat,1000,1000,,0.23138495242379473,0.08307091411980545,0.046276990484758945,0.4831328347791417,0.6438391590682501,full,0.003389796000192291,shy_fixed,shy_voter,0,0,0.3421746912387521,0.42906228206335134,0,0.4831328347791417,0.4831328347791417,0.951097515386346,0.951097515386346
0.34463573691516297,0.4424173501696207,0.2,,neural_rr_mrp,1000,1000,1.6094834804534912,0.2052259619784981,0.09000742637659419,0.04104519239569962,0.465086109151277,0.689962186888624,full,0.014473057000031986,shy_fixed,shy_voter,0,0,0.34211081340297195,0.44244139228234025,0,0.465086109151277,0.465086109151277,0.9164335455040783,0.9164335455040783
0.34755683972840273,0.40604208768128536,0.5,,raw_reported_distribution,1000,1000,,0.17559999999999998,0.0702,0.03512,0.45009035824386096,0.4980237154150198,full,0.00038176399993972154,shy_fixed,shy_voter,0,0,0.33764401018940443,0.38381308359004745,0,0.45009035824386096,0.45009035824386096,0.814744079449962,0.814744079449962
0.7898398892167707,0.792029517852192,0.5,,baseline_rr_debias,1000,1000,,0.2391045857775757,0.1187195266029438,0.04782091715551514,1.1161990947571443,1.0372169880384567,full,0.0015564929999527521,shy_fixed,shy_voter,0,0,0.77649756292287,0.7356630785254115,0,1.1161990947571443,1.1161990947571443,1.3541667747923372,1.3359683794466406
0.3031385940271281,0.3757089289478748,0.5,,mrp_rr_poststrat,1000,1000,,0.12211696326136591,0.04084111016988755,0.024423392652273182,0.41752012453188236,0.5575180585762771,full,0.0034055569999509316,shy_fixed,shy_voter,0,0,0.2882110688447952,0.37754886904358864,1,0.41752012453188236,0.41752012453188236,0.8778158273687338,0.8778158273687338
0.33691740237020557,0.4153744861055331,0.5,,mrp_misreport_rr_poststrat,1000,1000,,0.21359725512705327,0.07782735628301947,0.04271945102541065,0.46342776466400504,0.632996785176724,full,2.322830724999676,shy_fixed,shy_voter,0,0,0.33155818046533225,0.4223217487201945,1,0.46342776466400504,0.46342776466400504,0.9375847821942855,0.9375847821942855
0.34591930512331354,0.41960446181182404,0.5,0.7999442613529667,mrp_learned_misreport_rr_poststrat,1000,1000,,0.23102522704505274,0.08301096861898193,0.04620504540901055,0.4828189131412584,0.6433672342949146,full,0.005095450000226265,shy_fixed,shy_voter,0,0,0.34206501171351006,0.4289031787632225,0,0.4828189131412584,0.4828189131412584,0.9510865163692975,0.9510865163692975
0.3221727399977361,0.41261931566256554,0.5,,neural_rr_mrp,1000,1000,1.6088504791259766,0.19762352332073854,0.0529448512557078,0.03952470466414771,0.4529154805612717,0.6706364199842414,full,0.06754036800020913,shy_fixed,shy_voter,0,0,0.3258883348327365,0.4105914349335505,0,0.4529154805612717,0.4529154805612717,0.8075142993779146,0.8075142993779146
0.2969130081708637,0.31512787047096597,1.0,,raw_reported_distribution,1000,1000,,0.14959999999999998,0.0476,0.029919999999999995,0.41282327749851927,0.4041056999344835,full,0.0006566710003426124,shy_fixed,shy_voter,0,0,0.3012159943422658,0.2943235671455036,1,0.41282327749851927,0.41282327749851927,0.6242678889737713,0.6242678889737713
0.6127945792781383,0.4543492880810296,1.0,,baseline_rr_debias,1000,1000,,0.29191513752972764,0.1208,0.058383027505945526,0.9005664232980741,0.6635367762128325,full,0.001516744000127801,shy_fixed,shy_voter,0,0,0.6348186859948991,0.43121526258210024,1,0.9005664232980741,0.9005664232980741,0.8058727948665009,0.6635367762128325
0.32573213824459146,0.3895579718787043,1.0,,mrp_rr_poststrat,1000,1000,,0.19606840121746064,0.06448040048480033,0.03921368024349213,0.44844559417960117,0.5722140557909408,full,0.004205878999982815,shy_fixed,shy_voter,0,0,0.3176649886488915,0.4013356799006462,1,0.44844559417960117,0.44844559417960117,0.9214590447232686,0.9214590447232686
0.3354290388014621,0.4139132287744946,1.0,,mrp_misreport_rr_poststrat,1000,1000,,0.21187180827686738,0.0765641777600556,0.04237436165537348,0.46167040870629295,0.6313572358216964,full,2.374215407000065,shy_fixed,shy_voter,0,0,0.33003155011924357,0.42093734142280254,1,0.46167040870629295,0.46167040870629295,0.9352654009808357,0.9352654009808357
0.3448773950278707,0.41851070486118164,1.0,0.7988379019042822,mrp_learned_misreport_rr_poststrat,1000,1000,,0.23043259888708353,0.08217863503531851,0.04608651977741671,0.48226628353151296,0.6431609304116814,full,0.004145777000303497,shy_fixed,shy_voter,0,0,0.3410927049076532,0.4280735003188024,0,0.48226628353151296,0.48226628353151296,0.9488103354921059,0.9488103354921059
0.347530752344438,0.42995807011302184,1.0,,neural_rr_mrp,1000,1000,1.603892207145691,0.2573363223644356,0.08509165108077527,0.05146726447288712,0.5170388129652261,0.7210899213719286,full,0.015256048000082956,shy_fixed,shy_voter,0,0,0.3581334775569386,0.43811539566964763,0,0.5170388129652261,0.5170388129652261,0.8291756707353668,0.8291756707353668
0.177593390001744,0.2789363945595211,2.0,,raw_reported_distribution,1000,1000,,0.10840000000000004,0.02940000000000001,0.02168000000000001,0.21543472670647734,0.5065807144775718,full,0.0006362849999277387,shy_fixed,shy_voter,0,0,0.17735260769060351,0.25061052770961173,0,0.21543472670647734,0.21543472670647734,0.6480774127832951,0.6480774127832951
0.16290907199047028,0.35881196189858905,2.0,,baseline_rr_debias,1000,1000,,0.09643388140492659,0.04000799926744322,0.019286776280985317,0.2117384621739425,0.5154739484995581,full,0.0016259980002359953,shy_fixed,shy_voter,0,0,0.16572288468706742,0.30703965164226715,0,0.2117384621739425,0.2117384621739425,0.7350066320986476,0.7350066320986476
0.3208075971348998,0.4021508188524385,2.0,,mrp_rr_poststrat,1000,1000,,0.17140383971929551,0.05134549421966077,0.034280767943859106,0.4193575979372108,0.5851304844578272,full,0.0029276039999786008,shy_fixed,shy_voter,0,0,0.3108025760114193,0.4041231547057629,0,0.4193575979372108,0.4193575979372108,0.9545945532341056,0.9545945532341056
0.33400578701873235,0.41240185312450817,2.0,,mrp_misreport_rr_poststrat,1000,1000,,0.20833008765185615,0.07608464304163641,0.04166601753037123,0.4572589988716922,0.6263000833717395,full,1.265949883000303,shy_fixed,shy_voter,0,0,0.3282431972730177,0.41899603812244257,1,0.4572589988716922,0.4572589988716922,0.9343659787317625,0.9343659787317625
0.3429394965673103,0.41714355373393985,2.0,0.7975433586963535,mrp_learned_misreport_rr_poststrat,1000,1000,,0.2260522091624315,0.08124821399471298,0.0452104418324863,0.47693388274146575,0.6380704287184884,full,0.00344760200005112,shy_fixed,shy_voter,0,0,0.3387619776241712,0.4259337977046271,0,0.47693388274146575,0.47693388274146575,0.9480315616779655,0.9480315616779655
0.27475245379551305,0.37177326983713144,2.0,,neural_rr_mrp,1000,1000,1.5939393043518066,0.0908886236689795,0.027335227017939376,0.0181777247337959,0.34670390616214836,0.522189911765216,full,0.013494785000148113,shy_fixed,shy_voter,0,0,0.2622000756296577,0.3659701460520342,1,0.34670390616214836,0.34670390616214836,0.8602131586009231,0.8602131586009231
0.2965185448962621,0.3952027403517045,0.2,,raw_reported_distribution,854,1000,,0.18106604215456676,0.07592131147540983,0.03621320843091335,0.397408669890957,0.5360842691738487,full,0.00036289299987402046,shy_privacy_helps,privacy_helps,0,0,0.29914234463938866,0.4012986287487703,0,0.397408669890957,0.397408669890957,0.8576012223071047,0.8576012223071047
0.7041645003052645,0.9498703414588686,0.2,,baseline_rr_debias,854,1000,,0.6165794627805243,0.2927489204410735,0.12331589255610487,1.05953170604919,1.6160877513711152,full,0.0012084109998795611,shy_privacy_helps,privacy_helps,0,0,0.7096586045051317,0.9314688124821319,0,1.05953170604919,1.05953170604919,1.6160877513711152,1.6160877513711152
0.32315730829410644,0.3891408257970974,0.2,,mrp_rr_poststrat,854,1000,,0.15408687920570371,0.07656530113816262,0.03081737584114074,0.54416010154052,0.5401164206660861,full,0.0027707660001397016,shy_privacy_helps,privacy_helps,0,0,0.3000487224578857,0.3895608637809753,1,0.54416010154052,0.54416010154052,0.923344261067755,0.923344261067755
0.3368932617061642,0.4153934071172998,0.2,,mrp_misreport_rr_poststrat,854,1000,,0.21376826230655652,0.07783043419761572,0.042753652461311305,0.4635202441896211,0.6332494024750767,full,0.6026890570001342,shy_privacy_helps,privacy_helps,0,0,0.3315688773151219,0.42239819263435235,1,0.4635202441896211,0.4635202441896211,0.9374785660309375,0.9374785660309375
0.34588339880995306,0.41965251842843926,0.2,0.7999131849126102,mrp_learned_misreport_rr_poststrat,854,1000,,0.23116888605832847,0.0829884141514906,0.046233777211665696,0.48290463866463906,0.6437569899719231,full,0.003322526000374637,shy_privacy_helps,privacy_helps,0,0,0.3420619257295463,0.4289803061063535,0,0.48290463866463906,0.48290463866463906,0.9509717725704987,0.9509717725704987
0.32703334060156625,0.4271684105905411,0.2,,neural_rr_mrp,854,1000,1.609023928642273,0.20574130419920786,0.07299633795317505,0.04114826083984157,0.4366931980145795,0.6053782910927767,full,0.01290715100003581,shy_privacy_helps,privacy_helps,0,0,0.3178906050938907,0.41975211372510557,0,0.4366931980145795,0.4366931980145795,0.9816212114044294,0.9816212114044294
0.34061381618577885,0.45431530288851657,0.5,,raw_reported_distribution,854,1000,,0.28176861826697897,0.0981695550351288,0.05635372365339579,0.5433940713508111,0.5106846473029045,full,0.00033881900026244693,shy_privacy_helps,privacy_helps,0,0,0.3420302495638204,0.44648619706281156,0,0.5433940713508111,0.5433940713508111,0.8290297937356762,0.8290297937356762
0.8002901414439862,0.8793224505493255,0.5,,baseline_rr_debias,854,1000,,0.7737929002715838,0.2584,0.15475858005431675,1.0448791714614498,1.1652542372881356,full,0.0010018129996751668,shy_privacy_helps,privacy_helps,0,0,0.8369302939193541,0.8552972621986135,0,1.0448791714614498,1.0448791714614498,1.2648221343873518,1.2648221343873518
0.42347833842221516,0.49038618808454476,0.5,,mrp_rr_poststrat,854,1000,,0.3602344956606627,0.11802360384762288,0.07204689913213254,0.6139608764961763,0.7220459504060726,full,0.002503942999737774,shy_privacy_helps,privacy_helps,0,0,0.42492974952161316,0.5039322058945894,0,0.6139608764961763,0.6139608764961763,1.0898819445448127,1.0898819445448127
0.33755325134634834,0.4159553862119673,0.5,,mrp_misreport_rr_poststrat,854,1000,,0.21500567201518145,0.07824334912847954,0.04300113440303629,0.4648544416248328,0.6342367706322166,full,0.8762630599999284,shy_privacy_helps,privacy_helps,0,0,0.33232024194365,0.4230264952285761,1,0.4648544416248328,0.4648544416248328,0.9384709265133155,0.9384709265133155
0.3465024118792301,0.4203076296436363,0.5,0.8004934484125403,mrp_learned_misreport_rr_poststrat,854,1000,,0.23249405909071985,0.08343451982364485,0.04649881181814397,0.4842775653353128,0.6450676033343363,full,0.003293288000350003,shy_privacy_helps,privacy_helps,0,0,0.3427981344902811,0.4297002302698441,0,0.4842775653353128,0.4842775653353128,0.951727324166868,0.951727324166868
0.40248998229035265,0.5010805086779859,0.5,,neural_rr_mrp,854,1000,1.6075243949890137,0.3488733761379259,0.11217395134249852,0.06977467522758518,0.5921296490860655,0.7992860635764584,full,0.07454407899967919,shy_privacy_helps,privacy_helps,0,0,0.4091179705160153,0.5104627906216331,0,0.5921296490860655,0.5921296490860655,1.0138755294001203,1.0138755294001203
0.29976059616742656,0.4012453028966841,1.0,,raw_reported_distribution,854,1000,,0.18809180327868855,0.06069882903981265,0.03761836065573771,0.4463262720182749,0.46876961707470177,full,0.0003616449998844473,shy_privacy_helps,privacy_helps,0,0,0.2960646187260634,0.38645442724019535,0,0.4463262720182749,0.4463262720182749,0.9433155080213904,0.9433155080213904
0.4116639514853186,0.6039134030047363,1.0,,baseline_rr_debias,854,1000,,0.1269541660761785,0.044250617458910124,0.0253908332152357,0.6498591790386175,0.9219885785858917,full,0.0011785020001298108,shy_privacy_helps,privacy_helps,0,0,0.4137818017004998,0.5346445688411965,0,0.6498591790386175,0.6498591790386175,1.154634648970135,0.9309481001784101
0.308225501759198,0.3875073636837632,1.0,,mrp_rr_poststrat,854,1000,,0.1548992943495512,0.05259973581433297,0.030979858869910237,0.3970144906231234,0.5686419673604094,full,0.003918009000244638,shy_privacy_helps,privacy_helps,0,0,0.2960757505685091,0.381969263151288,0,0.3970144906231234,0.3970144906231234,0.9355690616337373,0.9355690616337373
0.3369339799095102,0.4156560994135104,1.0,,mrp_misreport_rr_poststrat,854,1000,,0.21424705351522338,0.07768018933629671,0.042849410703044676,0.4639940882933827,0.6338070156197533,full,2.7802740030001587,shy_privacy_helps,privacy_helps,0,0,0.3317138789656503,0.42256662083662666,1,0.4639940882933827,0.4639940882933827,0.9383219675631312,0.9383219675631312
0.3457368273284649,0.41944668404870916,1.0,0.7998618610480944,mrp_learned_misreport_rr_poststrat,854,1000,,0.23117033678719537,0.0829093848262726,0.046234067357439075,0.48286108506497627,0.6435934583900711,full,0.005886106999696494,shy_privacy_helps,privacy_helps,0,0,0.34191151945840104,0.4288212374516699,0,0.48286108506497627,0.48286108506497627,0.9507424340368607,0.9507424340368607
0.3063510165040411,0.3941853326651261,1.0,,neural_rr_mrp,854,1000,1.6070656776428223,0.19206108872419564,0.0491433502224215,0.038412217744839126,0.44330139753007824,0.6031507876699003,full,0.10401736899984826,shy_privacy_helps,privacy_helps,0,0,0.30057457413197397,0.39674768979306224,0,0.44330139753007824,0.44330139753007824,0.9232987472405423,0.9232987472405423
0.1958121501482257,0.2698092956813375,2.0,,raw_reported_distribution,854,1000,,0.09349601873536305,0.04060140515222485,0.01869920374707261,0.3149394107044063,0.348468069398302,full,0.0004086420003659441,shy_privacy_helps,privacy_helps,0,0,0.19103671620223017,0.25266253322157617,0,0.3149394107044063,0.3149394107044063,0.5147440794499618,0.5147440794499618
0.25981220510267716,0.3590630921588531,2.0,,baseline_rr_debias,854,1000,,0.14041603306657408,0.04353558193021277,0.028083206613314815,0.3863866502559315,0.5230982742419457,full,0.0012758719999510504,shy_privacy_helps,privacy_helps,0,0,0.2591190505772741,0.3442688809264175,0,0.3863866502559315,0.3863866502559315,0.6851686487559179,0.6851686487559179
0.2984911265537637,0.3874587956962617,2.0,,mrp_rr_poststrat,854,1000,,0.08522726115286354,0.03794675420224669,0.01704545223057271,0.393531045933841,0.5633207837403831,full,0.0028607969998120097,shy_privacy_helps,privacy_helps,0,0,0.2859311160892248,0.38117615581452846,0,0.393531045933841,0.393531045933841,0.8613349825621928,0.8613349825621928
0.33313117644026063,0.4124942818399673,2.0,,mrp_misreport_rr_poststrat,854,1000,,0.20773911731451133,0.07541769787783649,0.04154782346290227,0.45746246426304116,0.6278540146253841,full,1.624954832000185,shy_privacy_helps,privacy_helps,0,0,0.32745428711386215,0.41890490097116934,1,0.45746246426304116,0.45746246426304116,0.9331954135967989,0.9331954135967989
0.3419682389215792,0.41691048992130747,2.0,0.7963193047782925,mrp_learned_misreport_rr_poststrat,854,1000,,0.22426895758798823,0.08025471483552508,0.04485379151759765,0.47588458149164836,0.6382236827458048,full,0.0034162920001108432,shy_privacy_helps,privacy_helps,0,0,0.3377709093065613,0.42528445640646095,0,0.47588458149164836,0.47588458149164836,0.9475157771758584,0.9475157771758584
0.275754275003589,0.37717814104339203,2.0,,neural_rr_mrp,854,1000,1.5909165143966675,0.08721717137401137,0.03777362043882701,0.017443434274802275,0.3313195148699444,0.5459549699833125,full,0.059631351999996696,shy_privacy_helps,privacy_helps,0,0,0.2645185281682026,0.36810033913784784,0,0.3313195148699444,0.3313195148699444,0.8494912777580876,0.8494912777580876
